2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.364 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
